Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
10000000.05,300,0.38,0.62,902.0126222,473.5405333,2.409430631,2.093315174
10000000.05,300,0.4,0.6,926.5541757,454.6496059,1.295472288,1.76678407
10000000.05,300,0.42,0.58,950.5259759,435.8136784,2.105843846,1.196126303
10000000.05,300,0.44,0.56,972.9625437,419.3985886,1.624665615,1.33844316
10000000.05,300,0.46,0.54,995.2117893,399.5852378,2.639980628,1.391509506
10000000.05,300,0.48,0.52,1015.996889,384.1872453,1.880474541,2.702792836
10000000.05,300,0.5,0.5,1036.248431,366.7231079,2.026266778,2.821122483
10000000.05,300,0.52,0.48,1056.390004,350.7779752,2.731203348,1.199724733
10000000.05,300,0.54,0.46,1075.698234,335.5221404,1.496398651,1.638857595
10000000.05,300,0.56,0.44,1093.931206,319.7175549,2.22139388,1.410669167
10000000.05,300,0.58,0.42,1111.227839,305.4013051,2.012452803,2.461502622
10000000.05,300,0.6,0.4,1128.982169,290.611531,2.20018848,1.613515718
10000000.05,300,0.62,0.38,1146.917444,276.5182588,2.60162862,1.536038083
10000000.05,300,0.64,0.36,1163.601238,262.6772477,1.448913798,2.945138332
10000000.05,300,0.66,0.34,1180.926116,248.3363035,2.621448883,1.244327701
10000000.05,300,0.68,0.32,1195.443903,234.3215826,1.652844174,1.200407002
10000000.05,300,0.7,0.3,1212.233296,220.952139,1.679439835,2.169838845
10000000.05,300,0.72,0.28,1227.199202,207.4927321,3.190805062,1.306593931
10000000.05,300,0.74,0.26,1241.587133,194.3537819,1.228676298,1.454088224
10000000.05,300,0.76,0.24,1256.771536,180.4817036,2.460163512,0.846318818
10000000.05,300,0.78,0.22,1272.033836,166.3364102,1.276732296,1.100320503
10000000.05,300,0.8,0.2,1286.409612,152.7813252,1.6149578,1.011839358
10000000.05,300,0.82,0.18,1300.5,138.8,1.7,0.9
10000000.05,300,0.84,0.16,1316.889173,124.2368322,1.935058688,0.795098807
10000000.05,300,0.86,0.14,1333.456677,110.296212,2.942327192,0.886853188
10000000.05,300,0.88,0.12,1348.80713,95.64746996,4.46686003,0.645584124
10000000.05,300,0.9,0.1,1365.021995,80.34373553,1.975713328,0.238617126
10000000.05,300,0.92,0.08,1381.005881,64.80994073,3.694592106,0.63562795
10000000.05,300,0.94,0.06,1397.473267,49.03586833,2.031733399,0.430693422
10000000.05,300,0.96,0.04,1412.958324,33.01088551,1.719401029,0.261414408
10000000.05,300,0.98,0.02,1429.753713,16.7157008,4.720378034,0.126195556
10400000.05,300,0.02,0.98,91.41559173,1073.807746,0.463252434,2.075005051
10400000.05,300,0.04,0.96,173.327518,1015.089842,1.274179927,2.59295958
10400000.05,300,0.06,0.94,246.1855255,963.6045973,2.629066313,2.313069201
10400000.05,300,0.08,0.92,313.0681918,915.9794831,2.711322307,1.491276863
10400000.05,300,0.1,0.9,373.5234098,872.8235322,3.923730357,3.906475413
10400000.05,300,0.12,0.88,429.3379837,831.7304531,1.730542507,2.033320538
10400000.05,300,0.14,0.86,480.1217766,794.2945289,2.762660146,3.290692647
10400000.05,300,0.16,0.84,528.3464959,760.4855234,2.627752653,2.974800546
10400000.05,300,0.18,0.82,571.7883702,728.3442264,0.916049791,3.004912892
10400000.05,300,0.2,0.8,613.5813,697.46259,1.549620304,2.436557732
10400000.05,300,0.22,0.78,652.6075933,668.700782,1.471734643,1.744215037
10400000.05,300,0.24,0.76,689.0435023,641.5436821,1.671853662,2.072958775
10400000.05,300,0.26,0.74,723.5715965,615.5499413,3.923086443,4.078793238
10400000.05,300,0.28,0.72,755.8534538,591.9639465,3.199747702,1.560304313
10400000.05,300,0.3,0.7,786.1422463,568.3864892,2.168370026,3.520112936
10400000.05,300,0.32,0.68,816.1571916,544.6581634,1.926484813,1.499184447
10400000.05,300,0.34,0.66,844.9726678,523.8246502,1.310192911,2.352986562
10400000.05,300,0.36,0.64,870.6599411,503.1721894,0.374309689,1.965769953
10400000.05,300,0.38,0.62,897.413572,483.1409003,2.440904482,1.611078482
10400000.05,300,0.4,0.6,920.4240713,463.0631315,1.979011614,2.987685843
10400000.05,300,0.42,0.58,944.7981094,445.638062,0.789241124,2.720253418
10400000.05,300,0.44,0.56,968.9182425,426.950509,3.157084894,2.545100723
10400000.05,300,0.46,0.54,990.9441614,409.407474,3.667272426,1.871443477
10400000.05,300,0.48,0.52,1011.474298,392.5443337,0.728885984,2.182973551
10400000.05,300,0.5,0.5,1031.534665,375.1858146,1.633141589,2.152095163
10400000.05,300,0.52,0.48,1051.297036,359.3043056,2.132780954,1.391611285
10400000.05,300,0.54,0.46,1070.328135,343.0998463,2.045497343,1.006548907
10400000.05,300,0.56,0.44,1089.083162,327.9198786,2.748452203,2.582654102
10400000.05,300,0.58,0.42,1106.874635,313.4248103,1.217326201,1.682004686
10400000.05,300,0.6,0.4,1125.014706,298.8964409,2.355030471,0.964327616
10400000.05,300,0.62,0.38,1143.120048,283.3510954,1.316630657,1.524195183
10400000.05,300,0.64,0.36,1159.750499,268.7389449,1.766379889,0.355659488
10400000.05,300,0.66,0.34,1176.178977,255.4682446,2.669428589,1.341489288
10400000.05,300,0.68,0.32,1192.144874,241.2527469,2.628913417,0.985846772
10400000.05,300,0.7,0.3,1207.083377,227.070481,1.647704243,1.511009788
10400000.05,300,0.72,0.28,1223.56289,213.5404715,2.443242693,0.92349278
10400000.05,300,0.74,0.26,1240.347454,199.6408587,3.309626169,0.457964288
10400000.05,300,0.76,0.24,1254.040036,186.0685776,1.453818963,1.648258775
10400000.05,300,0.78,0.22,1270.135545,171.7801394,3.453282423,2.154053648
10400000.05,300,0.8,0.2,1285.7529,157.3040682,1.541011679,0.902586832
10400000.05,300,0.82,0.18,1301.007766,142.0530476,1.350795009,0.974583848
10400000.05,300,0.84,0.16,1318.171857,128.1836882,1.706210415,1.239364552
10400000.05,300,0.86,0.14,1333.21802,112.9830956,3.241890985,0.680660339
10400000.05,300,0.88,0.12,1348.58052,97.72913111,3.008723851,0.514019176
10400000.05,300,0.9,0.1,1365.534444,82.00882894,2.256298811,0.645885132
10400000.05,300,0.92,0.08,1382.73237,66.27314901,2.497959177,0.696701744
10400000.05,300,0.94,0.06,1398.510185,50.12467649,4.252627003,0.597788606
10400000.05,300,0.96,0.04,1413.95099,33.49393439,1.91454998,0.338899052
10400000.05,300,0.98,0.02,1432.381893,16.98136556,5.077794351,0.202212117
10800000.05,300,0.02,0.98,89.93047273,1082.85957,0.53998647,2.862492282
10800000.05,300,0.04,0.96,171.3838615,1023.453892,2.164346808,3.173714378
10800000.05,300,0.06,0.94,243.9549438,972.1529034,1.780497651,0.677461973
10800000.05,300,0.08,0.92,309.0705584,926.230998,1.695163647,5.207037881
10800000.05,300,0.1,0.9,369.0932045,882.2772389,2.14192214,3.081789782
10800000.05,300,0.12,0.88,424.7676396,842.559933,2.921140952,3.434082776
10800000.05,300,0.14,0.86,477.1251931,803.9096155,2.789486636,4.589547976
10800000.05,300,0.16,0.84,524.0101145,769.3666335,0.939968136,1.464332849
10800000.05,300,0.18,0.82,567.5616579,738.4611858,3.334892281,3.49900264
10800000.05,300,0.2,0.8,609.4056509,707.1926289,2.358622562,2.14481515
10800000.05,300,0.22,0.78,647.1261975,678.750966,2.468955432,1.547480436
10800000.05,300,0.24,0.76,682.7161182,652.485863,2.364896541,2.685925391
10800000.05,300,0.26,0.74,717.5395758,625.1197086,4.170192359,2.28576629
10800000.05,300,0.28,0.72,750.6708128,601.1856533,1.262086436,1.902128003
10800000.05,300,0.3,0.7,781.4930555,577.4879273,1.921511028,1.413777006
10800000.05,300,0.32,0.68,811.5394743,554.9733194,2.563810553,1.920573823
10800000.05,300,0.34,0.66,840.3567141,531.4815135,2.034447093,2.361410797
10800000.05,300,0.36,0.64,866.4170036,511.6299606,2.622786888,2.082558567
10800000.05,300,0.38,0.62,891.1716007,492.2256964,1.866089053,1.776298958
10800000.05,300,0.4,0.6,916.0062927,473.1744974,1.267744662,2.79742644
10800000.05,300,0.42,0.58,940.0479318,453.0995168,2.404349983,2.383701281
10800000.05,300,0.44,0.56,963.0278529,434.2381847,1.419355012,2.276626291
10800000.05,300,0.46,0.54,985.3224368,416.9094167,1.1212105,1.025146804
10800000.05,300,0.48,0.52,1006.42987,401.4423454,1.701567937,2.615829745
10800000.05,300,0.5,0.5,1028.264831,383.7280943,2.842435776,1.650614649
10800000.05,300,0.52,0.48,1047.710079,366.3007042,3.028714683,0.8991532
10800000.05,300,0.54,0.46,1066.681595,352.024544,2.299545616,0.834008151
10800000.05,300,0.56,0.44,1085.884523,335.9626753,1.404636854,1.701518907
10800000.05,300,0.58,0.42,1103.772778,320.8802907,1.836799537,1.764176994
10800000.05,300,0.6,0.4,1122.546092,304.782073,2.167009608,0.780158274
10800000.05,300,0.62,0.38,1137.927775,291.3286059,2.588158425,1.390383877
10800000.05,300,0.64,0.36,1156.034554,276.2350169,1.171198584,1.269634776
10800000.05,300,0.66,0.34,1171.717244,261.4094826,4.025834961,0.873568965
10800000.05,300,0.68,0.32,1188.212983,246.7943014,2.027449806,1.288314984
10800000.05,300,0.7,0.3,1204.941789,233.1703109,2.871165012,1.816201986
10800000.05,300,0.72,0.28,1221.026581,219.2169798,2.221306155,1.694136931
10800000.05,300,0.74,0.26,1238.932716,204.4833137,3.494527497,1.297881971
10800000.05,300,0.76,0.24,1253.596258,190.9404374,2.429576351,1.627217467
10800000.05,300,0.78,0.22,1267.892482,175.465556,2.911746229,1.188244042
10800000.05,300,0.8,0.2,1285.224686,160.8493879,2.075322698,1.005453342
10800000.05,300,0.82,0.18,1301.589159,145.98082,3.492586982,0.845111766
10800000.05,300,0.84,0.16,1316.994392,130.5828621,2.522629537,1.204836375
10800000.05,300,0.86,0.14,1333.86369,115.4603706,2.585438004,1.062719683
10800000.05,300,0.88,0.12,1349.698375,99.36154677,3.271905624,0.993828915
10800000.05,300,0.9,0.1,1366.560157,83.71089479,1.862914459,0.414688117
10800000.05,300,0.92,0.08,1383.936885,67.71313478,1.045483784,0.469899515
10800000.05,300,0.94,0.06,1399.641688,50.88237781,4.14221042,0.405394903
10800000.05,300,0.96,0.04,1415.766011,34.151559,5.173607608,0.540310045
10800000.05,300,0.98,0.02,1433.922742,17.24275295,2.469907433,0.139064226
11200000.04,300,0.02,0.98,89.35385499,1090.334844,0.96718494,1.527976124
11200000.04,300,0.04,0.96,169.5494128,1032.75945,1.703654834,2.32172445
11200000.04,300,0.06,0.94,241.5195939,980.2113203,1.261345557,2.601138283
11200000.04,300,0.08,0.92,306.8995052,933.6280671,1.212717571,1.335865182
11200000.04,300,0.1,0.9,366.1018304,891.2875707,2.277965995,2.02973028
11200000.04,300,0.12,0.88,420.5412257,851.9073808,1.568293712,1.755328833
11200000.04,300,0.14,0.86,471.795386,813.739939,2.767311591,4.27122261
11200000.04,300,0.16,0.84,519.0610564,778.7685442,3.061369828,2.247398523
11200000.04,300,0.18,0.82,563.2225904,746.3419964,1.602565141,1.997503289
11200000.04,300,0.2,0.8,604.5119428,716.5465013,1.277031782,1.725508495
11200000.04,300,0.22,0.78,642.8521392,687.7051377,2.646869208,2.060684128
11200000.04,300,0.24,0.76,679.2895676,659.9736574,1.653426566,2.421993817
11200000.04,300,0.26,0.74,712.5603193,634.9476942,2.366069599,5.275209708
11200000.04,300,0.28,0.72,746.0238739,610.6188737,2.007039459,4.367411918
11200000.04,300,0.3,0.7,776.8177361,585.0292322,2.727926736,1.799352276
11200000.04,300,0.32,0.68,805.8775395,563.9371369,3.172000951,2.650161087
11200000.04,300,0.34,0.66,833.1689617,541.8712897,2.278323343,1.620932302
11200000.04,300,0.36,0.64,860.9815701,520.3794072,0.729066822,2.888470064
11200000.04,300,0.38,0.62,887.8759096,499.683428,1.172598325,2.648400055
11200000.04,300,0.4,0.6,912.3468375,480.5314596,2.180833137,2.300598
11200000.04,300,0.42,0.58,935.7439193,461.8149348,3.275879797,2.787157248
11200000.04,300,0.44,0.56,958.4707765,443.7430121,0.829081054,2.428811956
11200000.04,300,0.46,0.54,980.9849972,425.3146299,1.47250925,2.161156299
11200000.04,300,0.48,0.52,1001.50363,407.9021847,1.589638661,1.387046405
11200000.04,300,0.5,0.5,1022.33206,392.2134693,1.110557127,1.919535819
11200000.04,300,0.52,0.48,1042.92859,374.1336845,2.195429899,1.202441581
11200000.04,300,0.54,0.46,1061.637682,359.3058815,2.485555705,0.861055142
11200000.04,300,0.56,0.44,1080.84175,342.6349806,1.585141409,2.63333234
11200000.04,300,0.58,0.42,1100.298312,327.1273176,2.958097958,2.311694943
11200000.04,300,0.6,0.4,1117.133396,312.9025205,2.019845043,2.045196618
11200000.04,300,0.62,0.38,1134.698368,297.7980389,2.296519066,2.066738438
11200000.04,300,0.64,0.36,1152.023409,281.8838176,2.662423513,1.113070512
11200000.04,300,0.66,0.34,1169.106212,267.6016309,2.182559403,0.826995862
11200000.04,300,0.68,0.32,1186.156455,252.627237,2.042741059,0.941430336
11200000.04,300,0.7,0.3,1202.44124,238.456643,3.384875195,1.77766631
11200000.04,300,0.72,0.28,1219.625328,223.8543979,1.283619397,0.961341646
11200000.04,300,0.74,0.26,1235.120695,209.4134462,1.965745982,1.199031985
11200000.04,300,0.76,0.24,1251.928457,193.8132223,0.536979466,1.39883485
11200000.04,300,0.78,0.22,1267.120891,179.6251032,3.724538115,0.962713876
11200000.04,300,0.8,0.2,1285.057632,164.0433221,1.672459824,0.6992456
11200000.04,300,0.82,0.18,1301.472788,148.8587481,2.872598509,0.720026763
11200000.04,300,0.84,0.16,1318.487,133.609338,2.443223737,1.232309635
11200000.04,300,0.86,0.14,1334.437839,117.7324701,1.771146195,1.035491064
11200000.04,300,0.88,0.12,1350.305517,101.4848907,3.017617713,0.941351469
11200000.04,300,0.9,0.1,1366.808717,84.99912903,3.523732805,0.721748274
11200000.04,300,0.92,0.08,1383.784483,68.54221802,1.652166991,0.312633455
11200000.04,300,0.94,0.06,1401.716367,51.79345849,2.585882422,0.227186739
11200000.04,300,0.96,0.04,1418.840655,34.77641928,3.537659529,0.262643743
11200000.04,300,0.98,0.02,1434.569117,17.41840236,2.528379535,0.182026122
11600000.04,300,0.02,0.98,88.67313022,1096.316137,0.538667124,2.862060798
11600000.04,300,0.04,0.96,167.6264854,1040.180018,2.790012513,3.895912403
11600000.04,300,0.06,0.94,238.9930792,988.357051,1.230184506,1.842671698
11600000.04,300,0.08,0.92,303.8712038,942.0628063,2.503535327,1.34885767
11600000.04,300,0.1,0.9,362.1848345,899.7338086,1.877749494,1.572191797
11600000.04,300,0.12,0.88,417.1101168,859.3151173,1.652179781,2.488595671
11600000.04,300,0.14,0.86,468.2423983,823.1356327,3.367680639,2.597162044
11600000.04,300,0.16,0.84,514.9533739,787.5179561,2.560246284,3.344923258
11600000.04,300,0.18,0.82,558.8392427,755.5250164,2.21343793,1.949595785
11600000.04,300,0.2,0.8,600.9809324,723.7653927,1.638949173,1.776419638
11600000.04,300,0.22,0.78,639.2063045,694.4032458,3.863901914,3.242048096
11600000.04,300,0.24,0.76,673.2516591,668.8433208,1.312301825,1.590384027
11600000.04,300,0.26,0.74,708.8435876,642.0525857,2.137374404,2.794105783
11600000.04,300,0.28,0.72,740.5632615,617.9141689,1.119532469,3.163337744
11600000.04,300,0.3,0.7,772.2186045,594.396768,2.42895507,2.114561645
11600000.04,300,0.32,0.68,801.7211002,571.9754311,2.483117337,1.33076144
11600000.04,300,0.34,0.66,829.5259216,549.3013136,2.566369557,1.44140667
11600000.04,300,0.36,0.64,857.2383843,528.7969331,2.310806785,2.725506192
11600000.04,300,0.38,0.62,882.7590376,508.4024654,3.556373103,2.618764183
11600000.04,300,0.4,0.6,906.6564137,490.1963855,1.982318318,2.583363552
11600000.04,300,0.42,0.58,931.3174311,469.4163135,2.136000444,2.387278048
11600000.04,300,0.44,0.56,953.8810056,450.8367686,1.709331639,3.001709456
11600000.04,300,0.46,0.54,976.7041829,433.2419375,2.158493126,3.614089487
11600000.04,300,0.48,0.52,996.9190684,415.7668037,3.369311876,3.081076624
11600000.04,300,0.5,0.5,1018.209916,399.0140785,2.656351026,2.481758689
11600000.04,300,0.52,0.48,1037.077353,382.1990629,1.838613724,2.832299824
11600000.04,300,0.54,0.46,1057.784338,365.5996998,2.352124136,1.365809306
11600000.04,300,0.56,0.44,1078.255462,350.5906019,1.090582114,2.438024522
11600000.04,300,0.58,0.42,1094.851944,335.8225783,2.18932865,0.960842063
11600000.04,300,0.6,0.4,1113.642622,318.5642225,2.238338637,2.034579193
11600000.04,300,0.62,0.38,1131.684149,303.4037714,1.236390387,1.66866599
11600000.04,300,0.64,0.36,1148.368051,288.2344539,1.190564636,1.662714466
11600000.04,300,0.66,0.34,1165.598345,273.8201362,1.584408008,1.42676326
11600000.04,300,0.68,0.32,1182.955158,259.810853,1.686163728,1.298854238
11600000.04,300,0.7,0.3,1200.10354,242.7295319,2.027849736,2.068830637
11600000.04,300,0.72,0.28,1216.335389,228.6695782,4.26356771,1.162248872
11600000.04,300,0.74,0.26,1232.741401,213.5585854,1.807021479,1.10150654
11600000.04,300,0.76,0.24,1250.843378,198.6387583,2.384567638,0.872087786
11600000.04,300,0.78,0.22,1267.045056,183.1946671,3.06520353,1.814773588
11600000.04,300,0.8,0.2,1284.190291,168.1220494,3.34566688,1.603815646
11600000.04,300,0.82,0.18,1301.282101,151.6162516,1.275544909,1.606511995
11600000.04,300,0.84,0.16,1316.247953,135.3892971,2.973984264,0.81152194
11600000.04,300,0.86,0.14,1334.323476,119.5226464,2.296676726,0.792417735
11600000.04,300,0.88,0.12,1350.954388,103.0033931,3.270696347,1.03230441
11600000.04,300,0.9,0.1,1370.481305,87.01217903,3.224404157,1.038976793
11600000.04,300,0.92,0.08,1386.705096,69.61216765,4.868961341,0.461811547
11600000.04,300,0.94,0.06,1402.234867,52.52237845,2.186563447,0.398953214
11600000.04,300,0.96,0.04,1420.57447,35.08582755,4.214142284,0.490191234
11600000.04,300,0.98,0.02,1438.567673,17.74258229,3.216043729,0.1837381
12000000.04,300,0.02,0.98,87.30788216,1103.872404,0.717290291,2.123939427
12000000.04,300,0.04,0.96,165.6319828,1048.380316,1.857764003,3.834708169
12000000.04,300,0.06,0.94,236.4468934,996.7789928,1.34479828,1.628065049
12000000.04,300,0.08,0.92,301.1980113,949.6510584,3.167051343,1.965063361
12000000.04,300,0.1,0.9,360.6028799,906.1372281,1.726813984,2.348032097
12000000.04,300,0.12,0.88,414.3693918,867.4508733,1.745714832,0.618469617
12000000.04,300,0.14,0.86,465.084594,831.5265072,3.096889698,4.347328406
12000000.04,300,0.16,0.84,509.6425052,797.7061243,2.151324711,2.197712093
12000000.04,300,0.18,0.82,554.3318729,762.9035906,1.355251535,2.288403524
12000000.04,300,0.2,0.8,594.8119473,733.2049511,0.925240582,2.644016366
12000000.04,300,0.22,0.78,634.1158051,703.7796827,1.763336918,2.014656798
12000000.04,300,0.24,0.76,671.0709468,676.7412236,2.625616023,3.323348955
12000000.04,300,0.26,0.74,704.3377915,651.5801854,2.486020702,3.418633527
12000000.04,300,0.28,0.72,736.9121088,626.3402668,4.118608216,3.102863209
12000000.04,300,0.3,0.7,767.3446217,602.6914275,2.461609237,2.455023384
12000000.04,300,0.32,0.68,796.5587814,579.9700857,2.773588303,2.351959161
12000000.04,300,0.34,0.66,824.2626974,557.2297295,1.862096817,0.872138086
12000000.04,300,0.36,0.64,851.0933029,537.5947815,2.51334562,2.381094772
12000000.04,300,0.38,0.62,876.4858912,515.2627673,2.210337389,2.513115452
12000000.04,300,0.4,0.6,902.2971596,495.430506,1.963609516,2.387844864
12000000.04,300,0.42,0.58,925.6355812,477.5161014,3.133560879,2.14095986
12000000.04,300,0.44,0.56,949.2883587,458.9381324,1.890350415,1.665093311
12000000.04,300,0.46,0.54,971.4565327,439.4471778,1.754533357,2.465320623
12000000.04,300,0.48,0.52,993.028825,423.7835898,0.83100846,1.623786494
12000000.04,300,0.5,0.5,1013.236548,406.3157984,1.635451948,2.961327269
12000000.04,300,0.52,0.48,1033.375299,389.4202748,3.094945939,1.184942735
12000000.04,300,0.54,0.46,1053.911514,372.7670028,0.856945429,1.641191346
12000000.04,300,0.56,0.44,1073.283749,356.6999043,3.501399652,2.752219312
12000000.04,300,0.58,0.42,1090.727141,341.4572827,0.938954605,3.034863409
12000000.04,300,0.6,0.4,1109.211061,325.8396721,2.607223822,1.7140309
12000000.04,300,0.62,0.38,1128.303967,310.6593062,1.660059612,2.672111401
12000000.04,300,0.64,0.36,1146.132043,294.152556,2.340841525,2.239438944
12000000.04,300,0.66,0.34,1163.948641,279.7328699,3.501536312,2.000465877
12000000.04,300,0.68,0.32,1182.608514,263.7622634,2.66844434,1.508276537
12000000.04,300,0.7,0.3,1198.134813,248.4108198,2.511148978,1.307328263
12000000.04,300,0.72,0.28,1215.965249,232.7057222,1.268949521,2.762556728
12000000.04,300,0.74,0.26,1232.370773,217.5150005,3.463687271,1.416544139
12000000.04,300,0.76,0.24,1249.709569,201.837628,1.954323201,1.547095465
12000000.04,300,0.78,0.22,1267.945526,186.6689512,3.446516881,1.559435827
12000000.04,300,0.8,0.2,1283.86614,170.5966229,1.539350708,1.5437474
12000000.04,300,0.82,0.18,1300.329157,154.3562994,1.391806959,0.245469015
12000000.04,300,0.84,0.16,1317.480306,137.6555434,2.412275457,1.223188753
12000000.04,300,0.86,0.14,1335.511305,120.885016,1.777544343,0.874971991
12000000.04,300,0.88,0.12,1352.238619,104.555266,1.413787724,0.988618893
12000000.04,300,0.9,0.1,1370.88338,87.92710415,2.879356832,0.465648007
12000000.04,300,0.92,0.08,1388.674311,70.68670636,2.263131102,0.642400914
12000000.04,300,0.94,0.06,1404.594517,53.27164624,4.160538294,0.77035641
12000000.04,300,0.96,0.04,1422.024181,35.82990015,2.543671789,0.401508444
12000000.04,300,0.98,0.02,1440.632937,17.98426258,1.720949152,0.059207292
12400000.04,300,0.02,0.98,86.29535529,1111.330638,0.387432974,1.435857943
12400000.04,300,0.04,0.96,164.2251679,1055.737416,1.726647061,3.305411162
12400000.04,300,0.06,0.94,234.3536288,1004.679303,2.187530958,1.339362271
12400000.04,300,0.08,0.92,299.3796522,956.6700561,3.006053255,3.187631553
12400000.04,300,0.1,0.9,356.6453482,915.0305295,2.333221466,1.225220289
12400000.04,300,0.12,0.88,410.9860087,875.0620535,2.593935734,3.496612126
12400000.04,300,0.14,0.86,459.3912128,839.6290313,2.892910902,2.056040697
12400000.04,300,0.16,0.84,507.1578558,805.9397923,1.235960009,0.989610518
12400000.04,300,0.18,0.82,551.048527,770.8246985,2.546142346,2.452026563
12400000.04,300,0.2,0.8,590.9697283,740.8128237,1.767297894,2.155307429
12400000.04,300,0.22,0.78,629.1421108,713.162475,2.963487422,3.10256445
12400000.04,300,0.24,0.76,664.3451506,686.7718043,2.609894062,3.011092713
12400000.04,300,0.26,0.74,699.6109206,658.8607436,2.443602692,3.052041951
12400000.04,300,0.28,0.72,731.5317812,634.3012219,3.136856452,3.228151506
12400000.04,300,0.3,0.7,761.4844305,610.5314213,2.511173194,3.090424234
12400000.04,300,0.32,0.68,793.3568598,586.612155,1.501760884,2.643963654
12400000.04,300,0.34,0.66,819.1624033,566.2633704,1.190842836,1.772144399
12400000.04,300,0.36,0.64,846.5943713,545.0206839,4.185136657,3.295103833
12400000.04,300,0.38,0.62,872.52334,523.6568282,1.969756424,1.395985252
12400000.04,300,0.4,0.6,897.6925744,505.1742602,4.348034483,3.589189925
12400000.04,300,0.42,0.58,921.6652972,484.9725688,3.038195636,3.668362997
12400000.04,300,0.44,0.56,944.212131,466.0901789,1.848004797,3.245833916
12400000.04,300,0.46,0.54,966.9370347,449.0598919,1.812098275,2.172122621
12400000.04,300,0.48,0.52,988.2833684,431.1503362,2.400252713,2.735375901
12400000.04,300,0.5,0.5,1009.53615,413.6840515,1.726477644,1.838225806
12400000.04,300,0.52,0.48,1029.109218,396.4147165,2.18774712,1.97647759
12400000.04,300,0.54,0.46,1049.447827,379.1320645,0.985549195,1.53442722
12400000.04,300,0.56,0.44,1069.312623,363.2538978,1.704691296,1.490749491
12400000.04,300,0.58,0.42,1088.253724,348.3599254,2.576676075,2.247303213
12400000.04,300,0.6,0.4,1106.205306,330.7998675,1.42602977,1.710386607
12400000.04,300,0.62,0.38,1125.219366,315.5164636,1.525488026,2.388495863
12400000.04,300,0.64,0.36,1143.759124,299.1297916,1.96772396,0.997557618
12400000.04,300,0.66,0.34,1162.005907,284.4847381,3.278146049,1.207409318
12400000.04,300,0.68,0.32,1179.168425,268.5085901,1.868404657,1.916241597
12400000.04,300,0.7,0.3,1195.675858,253.3056597,3.247702344,1.956529103
12400000.04,300,0.72,0.28,1214.581958,236.9474054,3.035907312,2.414014209
12400000.04,300,0.74,0.26,1230.572844,221.0522157,1.949851962,1.136567181
12400000.04,300,0.76,0.24,1249.659999,205.1252662,2.336271189,0.912182237
12400000.04,300,0.78,0.22,1266.069863,189.1388144,1.834782137,0.505073899
12400000.04,300,0.8,0.2,1283.856019,172.4717925,1.856025166,1.514844005
12400000.04,300,0.82,0.18,1300.858999,156.5843091,3.575787535,1.487546436
12400000.04,300,0.84,0.16,1317.57527,139.3573841,2.564454224,1.10855784
12400000.04,300,0.86,0.14,1336.457873,123.0289156,4.147426184,0.94705507
12400000.04,300,0.88,0.12,1353.845508,106.184755,4.325764782,0.867646005
12400000.04,300,0.9,0.1,1371.413791,88.80370608,3.573572933,0.495564692
12400000.04,300,0.92,0.08,1388.54801,71.59257453,4.73984219,0.787389436
12400000.04,300,0.94,0.06,1405.242195,53.80986804,4.19182844,0.535691795
12400000.04,300,0.96,0.04,1423.44155,36.08588454,5.628427793,0.266568225
12400000.04,300,0.98,0.02,1440.171279,18.20616652,1.652913041,0.075169436
12800000.04,300,0.02,0.98,85.31270119,1117.326131,0.421790591,2.062864038
12800000.04,300,0.04,0.96,162.0516185,1061.664004,1.34339047,3.435706197
12800000.04,300,0.06,0.94,232.0500339,1011.234751,1.512836357,0.966002767
12800000.04,300,0.08,0.92,294.6565256,965.8523487,2.047195996,1.063922764
12800000.04,300,0.1,0.9,353.9296935,922.691064,1.782769691,1.807123427
12800000.04,300,0.12,0.88,406.7826303,882.8607281,1.466928763,1.932976764
12800000.04,300,0.14,0.86,456.9889373,846.840632,2.060834048,3.434874427
12800000.04,300,0.16,0.84,502.5700927,812.1072289,2.883416465,3.18489206
12800000.04,300,0.18,0.82,546.1872965,780.3788283,3.228149674,2.44465034
12800000.04,300,0.2,0.8,586.1026371,750.0141481,4.230075479,4.476053457
12800000.04,300,0.22,0.78,625.0702702,720.6159985,2.488983905,1.842402805
12800000.04,300,0.24,0.76,660.0976278,692.8584557,1.447020843,2.792546031
12800000.04,300,0.26,0.74,694.4367449,667.1310723,3.053408524,2.676981534
12800000.04,300,0.28,0.72,727.7548156,641.1963316,1.832176206,2.345322355
12800000.04,300,0.3,0.7,757.5139295,618.7966587,3.020278057,4.993398369
12800000.04,300,0.32,0.68,786.4129463,597.045692,1.715131244,1.468129737
12800000.04,300,0.34,0.66,814.8595032,573.6178735,1.852372917,1.603672357
12800000.04,300,0.36,0.64,842.6795188,552.5348872,2.058249698,2.469379878
12800000.04,300,0.38,0.62,869.1877914,531.116153,2.816491759,2.393625976
12800000.04,300,0.4,0.6,893.0376858,511.6457367,2.54078222,2.716483695
12800000.04,300,0.42,0.58,916.9108598,492.840478,1.595229188,2.29378687
12800000.04,300,0.44,0.56,940.8987767,473.5935762,2.397390747,2.729874939
12800000.04,300,0.46,0.54,961.9309985,455.2742065,2.833568855,2.581579032
12800000.04,300,0.48,0.52,985.2213143,436.9277871,2.882632534,1.900374136
