Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
260000.74,0.16,.84,2.5730842752,82.4200222237,0.0110719663,0.8665960393
260000.74,0.18,.82,2.8865714099,79.4382408737,0.0130452714,0.7553793510
260000.74,0.2,.80,3.2252687752,77.9585287538,0.0385865113,0.8186637272
260000.74,0.22,.78,3.5256559657,75.9560316847,0.0124531637,0.9069780126
260000.74,0.24,.76,3.8513575613,74.4334624846,0.0509587435,1.2018502223
260000.74,0.26,.74,4.1620319843,71.7832520779,0.0546755690,0.5038684475
260000.74,0.28,.72,4.4876814927,69.8176835262,0.0706827086,0.7489434576
260000.74,0.3,.70,4.8114037727,67.7415437078,0.0773012462,0.6131132004
260000.74,0.32,.68,5.1201249237,65.7429752044,0.0396028154,0.6023503242
260000.74,0.34,.66,5.4897360739,63.9843349213,0.0564303125,0.9273702233
260000.74,0.36,.64,5.7535580125,61.6372669280,0.0607615148,1.0921384758
260000.74,0.38,.62,6.0676962378,59.6716269478,0.0628292232,0.8939806370
260000.74,0.4,.60,6.3748808149,57.5439157763,0.0635960431,0.6898562919
260000.74,0.42,.58,6.6933943695,55.5268473000,0.0643444868,0.3206704468
260000.74,0.44,.56,7.0108922227,53.6217786598,0.0468238345,0.9889309552
260000.74,0.46,.54,7.3426619834,51.7622099529,0.0399323897,0.6753643168
260000.74,0.48,.52,7.6141147045,49.6070702501,0.0503540403,0.5887874408
260000.74,0.5,.50,7.9450510691,47.9645012257,0.0623850733,0.7247893313
260000.74,0.52,.48,8.2804669375,45.7057188175,0.0414189556,0.6223111035
260000.74,0.54,.46,8.5462942353,43.7539359599,0.0798320659,0.5951901572
260000.74,0.56,.44,8.8766576401,42.0480813138,0.0460648895,0.4864170611
260000.74,0.58,.42,9.1721486288,40.0901556081,0.1168925072,0.2239621796
260000.74,0.6,.40,9.4890735222,37.6628734465,0.0710720100,0.3900000593
260000.74,0.62,.38,9.8220412897,36.0322329760,0.0885559597,0.3891751913
260000.74,0.64,.36,10.0873737586,33.8979503855,0.1035491337,0.4072444961
260000.74,0.66,.34,10.4706057256,31.8720247793,0.0729464382,0.3249111638
260000.74,0.68,.32,10.7220829851,30.2335271775,0.0585714339,0.1448776627
260000.74,0.7,.30,11.0539569202,28.2235301194,0.1080125806,0.1606353654
260000.74,0.72,.28,11.3647355177,26.2291044671,0.0869260059,0.1974550008
260000.74,0.74,.26,11.6357454973,24.5085355568,0.0783127697,0.2064186026
260000.74,0.76,.24,12.0128311684,22.5420384351,0.0671471040,0.1337653076
260000.74,0.78,.22,12.2404264222,20.4783985984,0.0997337619,0.2505520135
260000.74,0.8,.20,12.6093604382,18.7179011751,0.1024971576,0.2606756596
260000.74,0.82,.18,12.8988874363,16.8806181500,0.0948459802,0.2375521033
260000.74,0.84,.16,13.1662252644,14.9571923937,0.0865016087,0.1155003660
260000.74,0.86,.14,13.4601015482,13.1334807773,0.0937681503,0.1130028614
260000.74,0.88,.12,13.8118728142,11.1851264861,0.1470386320,0.1157614183
260000.74,0.9,.10,14.0832474045,9.2777007065,0.1326623067,0.2426633271
260000.74,0.92,.08,14.3815250612,7.3889177567,0.0976923212,0.0615763245
260000.74,0.94,.06,14.7429585126,5.5089919368,0.0335836602,0.1060129084
260000.74,0.96,.04,15.0778274649,3.6819946109,0.1558031188,0.0298789883
260000.74,0.98,.02,15.3930334789,1.8315687478,0.1035968993,0.0360824994
260000.74,1,0,15.5969811197,0.0000000000,0.2404647722,0.0000000000
280000.72,0,1.00,0.0000000000,108.0591275544,0.0000000000,0.8853681214
280000.72,0.02,.98,0.3503909537,104.9527749581,0.0088445103,1.4766339760
280000.72,0.04,.96,0.6930729940,101.9114936952,0.0131108169,1.0267931499
280000.72,0.06,.94,1.0334631951,100.5978527607,0.0142016439,1.2012893602
280000.72,0.08,.92,1.3879950854,97.4829287484,0.0091105831,0.5951965318
280000.72,0.1,.90,1.7343753207,95.4285746124,0.0090782543,1.2596639536
280000.72,0.12,.88,2.0872143753,93.5631487713,0.0279282614,0.7617054882
280000.72,0.14,.86,2.4181767835,91.3878662409,0.0234122661,1.2002621276
280000.72,0.16,.84,2.7469515271,88.2905136314,0.0402935592,1.3348245152
280000.72,0.18,.82,3.1077599315,86.5776589956,0.0320271699,1.3028524969
280000.72,0.2,.80,3.4542182976,83.9916627805,0.0246082724,0.7686751276
280000.72,0.22,.78,3.7910405218,82.3779508567,0.0353067942,0.6303372937
280000.72,0.24,.76,4.1358841831,79.4986693567,0.0335666915,0.6413536294
280000.72,0.26,.74,4.4789568777,77.4906008672,0.0488256311,0.5868143141
280000.72,0.28,.72,4.8207794783,75.4225324655,0.0299552228,0.3498883262
280000.72,0.3,.70,5.1767437681,73.1291072509,0.0683293348,0.5005400656
280000.72,0.32,.68,5.5010910952,71.4099669099,0.0372230771,0.5386564511
280000.72,0.34,.66,5.8499194313,68.8621849247,0.0398479399,0.3873106960
280000.72,0.36,.64,6.1632242606,66.6332596156,0.0492237926,0.5792138021
280000.72,0.38,.62,6.5665098202,64.2454059677,0.0644949365,0.6172013740
280000.72,0.4,.60,6.8689805008,62.3616944391,0.0659919944,0.7045031169
280000.72,0.42,.58,7.2270282808,60.1649833686,0.0658645698,0.6697118744
280000.72,0.44,.56,7.5500213392,57.8296296438,0.0256719384,0.6260340939
280000.72,0.46,.54,7.8971828832,55.5657043860,0.0988684029,0.3243879846
280000.72,0.48,.52,8.2104616689,53.8139926641,0.0542899773,0.3318685259
280000.72,0.5,.50,8.5126979569,51.6785672182,0.0965621590,0.5575837071
280000.72,0.52,.48,8.9048108006,49.2945707075,0.0364775270,0.7182567557
280000.72,0.54,.46,9.1864465798,47.2093594738,0.0522119031,0.3115684302
280000.72,0.56,.44,9.5444943598,45.1960767063,0.0652932748,0.5706816238
280000.72,0.58,.42,9.8323545658,42.8686515413,0.0737114486,0.3640351904
280000.72,0.6,.40,10.2077474012,40.8330116637,0.1114656705,0.3614295942
280000.72,0.62,.38,10.5171717301,38.7688003992,0.0883244181,0.1809943551
280000.72,0.64,.36,10.9323852708,36.7608747667,0.0622811994,0.4004335478
280000.72,0.66,.34,11.2417314688,34.7431634342,0.0557665698,0.2240116360
280000.72,0.68,.32,11.5644380473,32.4630953428,0.1221600466,0.2109377172
280000.72,0.7,.30,11.8749822522,30.1648129924,0.1018232322,0.1029360159
280000.72,0.72,.28,12.1948500755,28.3528870729,0.0933488094,0.2201766117
280000.72,0.74,.26,12.5669093266,26.2763901122,0.0390130829,0.1136778308
280000.72,0.76,.24,12.8963091172,24.2464645119,0.0344067777,0.1703964151
280000.72,0.78,.22,13.1732570436,22.0461105895,0.1453338211,0.1951440888
280000.72,0.8,.20,13.5748497675,20.1072562845,0.0830409470,0.2633691390
280000.72,0.82,.18,13.8848210126,18.1731876867,0.0565661460,0.2207238314
280000.72,0.84,.16,14.1935682072,16.2097619890,0.1284161083,0.2435687657
280000.72,0.86,.14,14.4878351454,14.1286936064,0.0831933189,0.1492779802
280000.72,0.88,.12,14.8346060350,12.0966251520,0.0926823403,0.1715975624
280000.72,0.9,.10,15.1635630840,9.9775568250,0.1431609430,0.0679278807
280000.72,0.92,.08,15.5150999573,8.1027738547,0.0820928008,0.0926326177
280000.72,0.94,.06,15.9368764918,6.0284911764,0.1906813088,0.0955693577
280000.72,0.96,.04,16.1793687001,3.9918513002,0.1101981654,0.0997965831
280000.72,0.98,.02,16.4323304463,1.9622828422,0.1528036786,0.0086748457
280000.72,1,0,16.7890500014,0.0000000000,0.1420320061,0.0000000000
300000.7,0,1.00,0.0000000000,115.3051883773,0.0000000000,1.4982142756
300000.7,0.02,.98,0.3712518987,113.5695480605,0.0100542379,1.0335839279
300000.7,0.04,.96,0.7463061670,109.8293392491,0.0075015000,0.8330547778
300000.7,0.06,.94,1.1201103411,107.8249850399,0.0190494305,1.1765936776
300000.7,0.08,.92,1.4832105847,104.5010613336,0.0238991975,1.0930909385
300000.7,0.1,.90,1.8694375688,102.9754207094,0.0211873085,1.9349138976
300000.7,0.12,.88,2.2069108837,100.2187104585,0.0155347963,0.5506824265
300000.7,0.14,.86,2.6048835434,97.9760708838,0.0371421773,1.1123989279
300000.7,0.16,.84,2.9669420419,95.8420740072,0.0474300986,1.2025481489
300000.7,0.18,.82,3.3430120116,93.0683637812,0.0458979315,1.0060094284
300000.7,0.2,.80,3.6893662032,90.2782964363,0.0303138333,0.6998657143
300000.7,0.22,.78,4.0935893333,88.4877990570,0.0401404585,1.0550947681
300000.7,0.24,.76,4.4657006717,86.0093741131,0.0517694747,0.9972020499
300000.7,0.26,.74,4.7952827677,83.6824489474,0.0173907984,0.5853531643
300000.7,0.28,.72,5.1885154874,81.3328095293,0.0404473727,1.2873478022
300000.7,0.3,.70,5.5293223865,78.5435278975,0.0382999003,0.7474083225
300000.7,0.32,.68,5.9371655808,76.5237451395,0.0466017814,1.1357471823
300000.7,0.34,.66,6.2600544647,73.7551063346,0.0551661279,0.7187255571
300000.7,0.36,.64,6.6401091093,71.7332521510,0.0504800544,0.9792426396
300000.7,0.38,.62,7.0323000839,69.1663273367,0.0980933488,0.5891673594
300000.7,0.4,.60,7.3679243013,66.7815451129,0.0647329263,0.7892207377
300000.7,0.42,.58,7.7658188301,65.0047619991,0.0737300246,0.9331168903
300000.7,0.44,.56,8.1189443647,62.2380517629,0.0406500735,0.5416158645
300000.7,0.46,.54,8.4301917475,59.8704837996,0.0702840749,0.9186977228
300000.7,0.48,.52,8.8047251432,57.7665583076,0.0785907638,0.7716682156
300000.7,0.5,.50,9.1360000749,55.1665621130,0.0458783968,0.2316875454
300000.7,0.52,.48,9.5225135389,52.9645653360,0.0683208242,0.3824582233
300000.7,0.54,.46,9.8823583291,51.1659251114,0.0920522339,0.2607226005
300000.7,0.56,.44,10.2557458052,48.4371433911,0.0751145204,0.2956917716
300000.7,0.58,.42,10.6367640640,46.2720751314,0.0683412670,0.4022131974
300000.7,0.6,.40,10.9536108265,43.9951498926,0.0514210606,0.3346765745
300000.7,0.62,.38,11.3647094741,41.7575103105,0.0269005967,0.2385270221
300000.7,0.64,.36,11.6258749628,39.3503709766,0.0998474492,0.4629690144
300000.7,0.66,.34,12.0672363046,37.0815885830,0.1342961152,0.1909066484
300000.7,0.68,.32,12.4151270702,34.9993059164,0.0590582634,0.3340692205
300000.7,0.7,.30,12.7693203934,32.7875234394,0.1365337627,0.3166391310
300000.7,0.72,.28,13.1117940846,30.7105264794,0.0996358020,0.3120874314
300000.7,0.74,.26,13.4614297732,28.1536016503,0.1252633196,0.2537302776
300000.7,0.76,.24,13.8166908851,26.0038190826,0.1144860370,0.3139144467
300000.7,0.78,.22,14.0852788074,23.7681794976,0.0911480894,0.1303460873
300000.7,0.8,.20,14.6096672311,21.7431824615,0.0913814708,0.0473036467
300000.7,0.82,.18,14.8626289774,19.5183285750,0.1253469336,0.1722615962
300000.7,0.84,.16,15.1818717536,17.2679032974,0.0716627188,0.1138853330
300000.7,0.86,.14,15.5667184254,15.1343349916,0.0726820231,0.2139150538
300000.7,0.88,.12,15.9034364751,13.0134095245,0.1022604446,0.0883047167
300000.7,0.9,.10,16.1638727422,10.7620556768,0.1310525127,0.1178666337
300000.7,0.92,.08,16.6191934680,8.5875588595,0.1395769767,0.1298521269
300000.7,0.94,.06,16.9770849862,6.4305620165,0.1410186731,0.0808804033
300000.7,0.96,.04,17.3438313375,4.2712080342,0.1551734349,0.0772999138
300000.7,0.98,.02,17.7165937666,2.1094254840,0.0696963805,0.0477890497
300000.7,1,0,17.9467412958,0.0000000000,0.2740258907,0.0000000000
320000.68,0,1.00,0.0000000000,122.6670347451,0.0000000000,1.6373640078
320000.68,0.02,.98,0.3949776427,120.1235384678,0.0080266071,1.9811581154
320000.68,0.04,.96,0.7924554735,118.5483979161,0.0088357892,0.8051879493
320000.68,0.06,.94,1.1888394720,114.8361176353,0.0137143631,0.6922771897
320000.68,0.08,.92,1.5750664561,112.3226927426,0.0218160641,1.1888309630
320000.68,0.1,.90,1.9803313313,109.9089105613,0.0168954953,0.5501545670
320000.68,0.12,.88,2.3818719679,106.9967005380,0.0140275953,0.8742118203
320000.68,0.14,.86,2.7840897388,104.2967044898,0.0229064347,0.8078146960
320000.68,0.16,.84,3.1857866371,102.4270643691,0.0293941316,0.6790126056
320000.68,0.18,.82,3.5590438951,100.0550678409,0.0206261000,1.0587981476
320000.68,0.2,.80,3.9665485222,96.6422156932,0.0327989915,0.8836263279
320000.68,0.22,.78,4.3582967552,94.3977189784,0.0685035030,0.5962469408
320000.68,0.24,.76,4.7416849840,91.9689368190,0.0367898522,1.4441617491
320000.68,0.26,.74,5.1336936532,88.5372275560,0.0383425923,0.8532888790
320000.68,0.28,.72,5.5211186441,86.5837304153,0.0197309523,1.3468732612
320000.68,0.3,.70,5.9154972834,84.3322337106,0.0784082549,0.9743540047
320000.68,0.32,.68,6.3402167477,81.6663090412,0.0253621201,1.0488894577
320000.68,0.34,.66,6.6559436343,79.0882413860,0.0376468402,0.3357042501
320000.68,0.36,.64,7.0941797409,76.6140307216,0.0393965176,1.1033814910
320000.68,0.38,.62,7.4655358142,74.5602480133,0.0824863743,0.6734171925
320000.68,0.4,.60,7.8493407410,71.3693955407,0.0889749934,0.5827237702
320000.68,0.42,.58,8.2730184603,69.0461132269,0.0555245788,0.6658518279
320000.68,0.44,.56,8.6256752095,66.3742599947,0.0575264684,0.4907254190
320000.68,0.46,.54,9.0771414785,63.8180494504,0.0440857365,0.4878596578
320000.68,0.48,.52,9.3647152047,61.2332675193,0.1151446123,0.3226818244
320000.68,0.5,.50,9.8084204729,59.4045559101,0.0497085335,0.3846051088
320000.68,0.52,.48,10.1994655279,56.7105598532,0.0738959026,0.3905429380
320000.68,0.54,.46,10.5366784065,54.2391348990,0.0835846964,0.3962398708
320000.68,0.56,.44,10.9113159767,51.7523528245,0.0817622916,0.2402237119
320000.68,0.58,.42,11.2764997105,48.9342140921,0.0762017175,0.4149089925
320000.68,0.6,.40,11.6777538672,46.8490028584,0.0663745528,0.2737648947
320000.68,0.62,.38,12.0685905732,44.4782206141,0.1124355661,0.3149025063
320000.68,0.64,.36,12.4017406460,41.7931531155,0.0872700810,0.3860750107
320000.68,0.66,.34,12.7728883703,39.6692276527,0.0563028783,0.2777100450
320000.68,0.68,.32,13.1917219750,37.3693024476,0.0882378277,0.3164497149
320000.68,0.7,.30,13.5926896518,34.9360917232,0.1923856127,0.4096978739
320000.68,0.72,.28,13.9220373551,32.4333811006,0.0866625222,0.3597071389
320000.68,0.74,.26,14.3127438430,30.2083129287,0.1143968721,0.4347143496
320000.68,0.76,.24,14.7191285942,27.8303164092,0.1173588620,0.1607742066
320000.68,0.78,.22,15.0732177429,25.5963911075,0.0755541615,0.3474128127
320000.68,0.8,.20,15.4753573829,23.1938231954,0.1215009521,0.2963679643
320000.68,0.82,.18,15.8243419808,20.8696837400,0.0540295011,0.0996610631
320000.68,0.84,.16,16.1757225924,18.4769015279,0.1500884474,0.2240889803
320000.68,0.86,.14,16.5978897813,16.1177621236,0.1549760808,0.3003797414
320000.68,0.88,.12,17.0054985829,13.7509084450,0.0784060884,0.1307596533
320000.68,0.9,.10,17.3750836896,11.4577689442,0.1495854327,0.1475323507
320000.68,0.92,.08,17.7686549764,9.1871294105,0.1376801091,0.1114282049
320000.68,0.94,.06,18.1194105409,6.8587042470,0.1392072127,0.0965364963
320000.68,0.96,.04,18.5340511217,4.5786361557,0.1526387144,0.0495171945
320000.68,0.98,.02,18.7639121711,2.2554966988,0.1752410905,0.0312694291
320000.68,1,0,19.1627703141,0.0000000000,0.0971076924,0.0000000000
340000.66,0,1.00,0.0000000000,131.3045935313,0.0000000000,1.5978949221
340000.66,0.02,.98,0.4244850717,128.2168837649,0.0091573641,1.2190026593
340000.66,0.04,.96,0.8487357508,126.0521726476,0.0065161716,1.3196875413
340000.66,0.06,.94,1.2650170801,122.8937486990,0.0235184058,1.8896091149
340000.66,0.08,.92,1.6853612152,120.3353238721,0.0155819137,2.0719766720
340000.66,0.1,.90,2.1051844777,116.5021151969,0.0248000157,1.5669444508
340000.66,0.12,.88,2.5296435058,114.7224749445,0.0234499099,1.1473159262
340000.66,0.14,.86,2.9541546212,111.7524792915,0.0276784168,1.1368337577
340000.66,0.16,.84,3.3804627468,108.3234843103,0.0190400305,1.0629249814
340000.66,0.18,.82,3.7951033276,106.4907727070,0.0363537292,1.1666193151
340000.66,0.2,.80,4.1831273219,103.3920629567,0.0228714960,0.5255094405
340000.66,0.22,.78,4.6294369529,100.2118533257,0.0380143940,0.9302098229
340000.66,0.24,.76,5.0270450018,97.9250709585,0.0302255523,0.8614665710
340000.66,0.26,.74,5.4586399836,95.0885036816,0.0355980490,0.7229513074
340000.66,0.28,.72,5.8698167621,92.6148644450,0.0189817430,1.5153622515
340000.66,0.3,.70,6.2362766335,89.6655116189,0.0523157128,1.1349329818
340000.66,0.32,.68,6.7184483384,86.3455879067,0.0568312752,0.6527829008
340000.66,0.34,.66,7.1154052967,84.5184477238,0.0598412424,0.4842841906
340000.66,0.36,.64,7.5383798381,81.5940948612,0.0403106786,0.9808954866
340000.66,0.38,.62,7.9689070312,79.2194554796,0.0702950062,0.2832700738
340000.66,0.4,.60,8.3316426640,76.1835313517,0.0817494091,0.7049119614
340000.66,0.42,.58,8.7938389072,73.2858927357,0.0653032005,0.8174580482
340000.66,0.44,.56,9.0945386212,70.9266819030,0.1521020326,1.2028221249
340000.66,0.46,.54,9.5578026531,68.7895421739,0.0562401799,0.4816053554
340000.66,0.48,.52,10.0353906797,65.6333325077,0.0291508447,0.4343958717
340000.66,0.5,.50,10.4166433310,62.9212650486,0.0718739616,0.4503455958
340000.66,0.52,.48,10.8719640568,60.5217685606,0.0944950855,0.4668903265
340000.66,0.54,.46,11.1925090143,57.7276297931,0.1290835452,0.5767632364
340000.66,0.56,.44,11.5864449119,54.9544909949,0.1089037446,0.3528862802
340000.66,0.58,.42,12.0262696798,52.4442089547,0.0881435919,0.6718459848
340000.66,0.6,.40,12.4415353076,50.0044982399,0.0658504624,0.5791958815
340000.66,0.62,.38,12.8301843490,47.4978590516,0.1324938246,0.3796120457
340000.66,0.64,.36,13.2532109776,44.8685771856,0.0369941199,0.2514450340
340000.66,0.66,.34,13.6388129147,42.2830095414,0.1199861606,0.4476912745
340000.66,0.68,.32,14.0463175418,39.6444419747,0.2118929930,0.5743859867
340000.66,0.7,.30,14.4061102448,36.9123031165,0.1451939235,0.1316705546
340000.66,0.72,.28,14.8625768901,34.2969498015,0.1533828336,0.4180707925
340000.66,0.74,.26,15.2457307262,32.0941673113,0.1676039931,0.3364403806
340000.66,0.76,.24,15.6296137839,29.5665995822,0.1170196640,0.1971211937
340000.66,0.78,.22,15.9982352764,27.0008890518,0.1089811096,0.1308731116
340000.66,0.8,.20,16.4561864084,24.4015357135,0.1334475655,0.1968457513
340000.66,0.82,.18,16.8667120962,22.1156104878,0.1334505324,0.2769631824
340000.66,0.84,.16,17.2259578830,19.7981138798,0.1790849706,0.1595222565
340000.66,0.86,.14,17.6321603288,17.2532604617,0.1510768427,0.1639589068
340000.66,0.88,.12,17.9703889089,14.5669072507,0.1108485488,0.0791942402
340000.66,0.9,.10,18.3348955083,12.1664107642,0.0412721830,0.0562515863
340000.66,0.92,.08,18.7759443266,9.7369857485,0.1164645371,0.1247401295
340000.66,0.94,.06,19.2123834230,7.3064178774,0.0892973183,0.0826186623
340000.66,0.96,.04,19.5023271191,4.8428500547,0.1537870371,0.0713359199
340000.66,0.98,.02,20.0423417189,2.4078536186,0.1675391140,0.0480520087
340000.66,1,0,20.4029678180,0.0000000000,0.2161669316,0.0000000000
360000.64,0,1.00,0.0000000000,139.3089389587,0.0000000000,1.1204983959
360000.64,0.02,.98,0.4518829670,136.8464425629,0.0085354995,1.7895816086
360000.64,0.04,.96,0.8969164602,133.6895186121,0.0063865401,1.4310319431
360000.64,0.06,.94,1.3465596753,131.1813079975,0.0169803575,1.6040604024
360000.64,0.08,.92,1.7962289341,126.9340999282,0.0101377200,1.6272644003
360000.64,0.1,.90,2.2381632357,123.9605328519,0.0232245386,0.7481334933
360000.64,0.12,.88,2.6766597786,120.9801086427,0.0154534117,1.1337334517
360000.64,0.14,.86,3.0971080882,117.6482563765,0.0413878052,1.2776682741
360000.64,0.16,.84,3.5706593526,115.8624018475,0.0364892033,1.0745139729
360000.64,0.18,.82,4.0140781410,113.0217631480,0.0463383573,1.4762224178
360000.64,0.2,.80,4.4642161850,110.1261959575,0.0297971545,1.9752925436
360000.64,0.22,.78,4.8823205682,106.4089156840,0.0504723140,0.9269032690
360000.64,0.24,.76,5.3307657765,103.9776335282,0.0283249698,1.1867828806
360000.64,0.26,.74,5.7697050610,100.5638528105,0.0620135790,0.7148453822
360000.64,0.28,.72,6.2281510220,98.0014994180,0.0394212535,0.4803742788
360000.64,0.3,.70,6.6671423938,94.8546468810,0.0661220589,1.1654780370
360000.64,0.32,.68,7.0974612379,91.7348657330,0.0425514085,1.4031471926
360000.64,0.34,.66,7.5620534948,89.5057975670,0.0212906697,0.5627711497
360000.64,0.36,.64,7.9702352562,86.1463024841,0.0766216672,1.1425462248
360000.64,0.38,.62,8.4130550411,83.8353058665,0.0647914401,0.3799579475
360000.64,0.4,.60,8.8443114558,80.7358818316,0.0577333713,0.5856697767
360000.64,0.42,.58,9.2634054968,77.7491719173,0.0250427831,1.1720977890
360000.64,0.44,.56,9.7073451576,75.4039610642,0.1299929038,1.3716826353
360000.64,0.46,.54,10.1470136637,72.5064653051,0.0909571461,0.6762569083
360000.64,0.48,.52,10.5946775632,69.5083268361,0.0980890193,0.6714413072
360000.64,0.5,.50,11.0217409540,66.7174023496,0.0764136824,0.4187440063
360000.64,0.52,.48,11.3973421384,63.9051921800,0.0700550207,0.4065261527
360000.64,0.54,.46,11.8718049298,61.6777668687,0.0846366187,0.7133124183
360000.64,0.56,.44,12.3713216900,58.5929142409,0.0525499275,0.3341813323
360000.64,0.58,.42,12.7231710869,55.5738472312,0.1202428600,0.4561628258
360000.64,0.6,.40,13.1790387288,52.9781367447,0.0785973477,0.6210382892
360000.64,0.62,.38,13.6192801947,50.0114268012,0.0868149046,0.5177673818
360000.64,0.64,.36,13.9890215630,47.6780016450,0.1113064750,0.1640536598
360000.64,0.66,.34,14.3732171442,44.5617204919,0.0496338206,0.3659792484
360000.64,0.68,.32,14.9186748620,41.9962956753,0.0770989760,0.1847540865
360000.64,0.7,.30,15.3224552505,39.3532281152,0.0713904745,0.3260971544
360000.64,0.72,.28,15.7685565324,36.7337319492,0.1790555263,0.2887478682
360000.64,0.74,.26,16.1378551591,34.1195929183,0.1481008767,0.1736215072
360000.64,0.76,.24,16.6153129676,31.3818112111,0.1063057616,0.2383860483
360000.64,0.78,.22,17.0372197203,28.5897438691,0.1852437572,0.1729372900
360000.64,0.8,.20,17.4002157893,26.2395330233,0.0634532856,0.3426449295
360000.64,0.82,.18,17.9487206115,23.4646799418,0.1369366385,0.1976343259
360000.64,0.84,.16,18.2161626141,20.8358980751,0.1310414545,0.1959684550
360000.64,0.86,.14,18.6588521809,18.1727591159,0.1715056853,0.1956923443
360000.64,0.88,.12,19.1440970338,15.5547629477,0.2968528092,0.0316754371
360000.64,0.9,.10,19.4790701605,12.9414810583,0.0733227772,0.0931120567
360000.64,0.92,.08,19.9091806556,10.3670562549,0.1393273783,0.1282308173
360000.64,0.94,.06,20.3345512106,7.7513457977,0.1653640321,0.0768841344
360000.64,0.96,.04,20.7186947046,5.1459924681,0.2710517448,0.0495757181
360000.64,0.98,.02,21.1869851564,2.5591391115,0.3344723431,0.0260739678
360000.64,1,0,21.5721964391,0.0000000000,0.1368476067,0.0000000000
380000.62,0,1.00,0.0000000000,148.1998545170,0.0000000000,1.6350021213
380000.62,0.02,.98,0.4742804860,144.3377173127,0.0111905321,1.1427950984
380000.62,0.04,.96,0.9479880122,140.5558657051,0.0097232219,1.8023456543
380000.62,0.06,.94,1.4220080619,137.9095838640,0.0143657646,1.3719431611
380000.62,0.08,.92,1.8751411230,134.1438036615,0.0258023202,1.0789504803
380000.62,0.1,.90,2.3639018655,132.1625208471,0.0318986359,0.8398030649
380000.62,0.12,.88,2.8466725738,128.7366687184,0.0184628186,0.9722961405
380000.62,0.14,.86,3.3088427733,125.4443163944,0.0124063817,0.5786060409
380000.62,0.16,.84,3.7547877935,122.4410350759,0.0218325295,1.1836554761
380000.62,0.18,.82,4.2330269107,118.8361832092,0.0324150756,1.2102841607
380000.62,0.2,.80,4.7120994240,115.8634732745,0.0231588977,0.9463497435
380000.62,0.22,.78,5.1695296835,113.1372629790,0.0258033330,0.4381158287
380000.62,0.24,.76,5.6143548277,109.2371972587,0.0540048991,2.1675710053
380000.62,0.26,.74,6.0926199886,106.8717007209,0.0475068745,1.2004796887
380000.62,0.28,.72,6.5602593498,104.3112044686,0.0312138105,0.7987692969
380000.62,0.3,.70,7.0007091647,100.8325667029,0.0208829792,0.4104161743
380000.62,0.32,.68,7.4643378073,97.5030001476,0.0481535373,0.7948133026
380000.62,0.34,.66,7.9751054144,94.8659325788,0.0716665844,0.7746912172
380000.62,0.36,.64,8.3869853708,91.2388664589,0.0399675191,0.8572074849
380000.62,0.38,.62,8.8796266136,88.3542992524,0.0923658579,1.3095743757
380000.62,0.4,.60,9.3147114414,85.3365179550,0.0818903662,0.9587180531
380000.62,0.42,.58,9.7955028340,82.1812368589,0.1052485120,0.8118069218
380000.62,0.44,.56,10.2454325291,79.2852410976,0.0723904012,0.7003695486
380000.62,0.46,.54,10.7694042548,76.7618162196,0.0744967585,0.9118362036
380000.62,0.48,.52,11.1010698409,73.6225351001,0.0769954354,0.4103917450
380000.62,0.5,.50,11.6217861134,70.7407536037,0.1277686783,0.5446811272
380000.62,0.52,.48,12.0020230633,67.4939012131,0.0796087350,0.4361449381
380000.62,0.54,.46,12.5710242196,64.5467626695,0.1600386910,0.5976413962
380000.62,0.56,.44,12.9917850527,61.5541956210,0.0769240547,0.5604737529
380000.62,0.58,.42,13.3756941541,58.7706282665,0.0850063508,0.5240097984
380000.62,0.6,.40,13.9303713157,56.1444892531,0.0814037342,0.4596392781
380000.62,0.62,.38,14.3539188169,53.0106366971,0.0792279822,0.3281223878
380000.62,0.64,.36,14.7241810578,50.2666407133,0.0692082355,0.5254293801
380000.62,0.66,.34,15.1881222240,47.1679309630,0.1595944120,0.2382081044
380000.62,0.68,.32,15.6107321546,44.4760063316,0.1501894155,0.6093900973
380000.62,0.7,.30,16.1635081315,41.4509393307,0.0697342614,0.2542529106
380000.62,0.72,.28,16.6678169190,38.7278004592,0.0763564424,0.7662228320
380000.62,0.74,.26,17.0034411364,35.9728759200,0.1735186916,0.4744665468
380000.62,0.76,.24,17.4635278459,33.0765230164,0.0716288315,0.4546429668
380000.62,0.78,.22,17.9592943239,30.4354554534,0.1535362751,0.2493171331
380000.62,0.8,.20,18.3343485921,27.4656740858,0.1597446437,0.3877748910
380000.62,0.82,.18,18.7752932359,24.6813210182,0.1789855994,0.2515255489
380000.62,0.84,.16,19.3005671430,21.9533964395,0.1500572756,0.1227908004
380000.62,0.86,.14,19.6964563126,19.0615435293,0.1683268425,0.1642973329
380000.62,0.88,.12,20.1915717000,16.4969758543,0.0496548252,0.0947181888
380000.62,0.9,.10,20.5986075418,13.6703371344,0.0594237148,0.1149593841
380000.62,0.92,.08,20.9753546458,10.8975554784,0.1926398662,0.1068192676
380000.62,0.94,.06,21.4192161758,8.1226309685,0.1448671686,0.1459344350
380000.62,0.96,.04,21.8526602551,5.4082777985,0.1395539911,0.0471573433
380000.62,0.98,.02,22.3431659205,2.6980674796,0.3344211639,0.0601042011
