Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error,P_BAR
15000000.1,340,0.98,0.02,682.2143361,1.963694791,1.400044694,0.06720862,150
15000000.1,360,0.02,0.98,27.45215636,162.5591649,0.41054841,0.738823442,150
15000000.1,360,0.116,0.884,141.5168398,133.520869,1.888767381,0.956806283,150
15000000.1,360,0.212,0.788,237.3092426,109.1865956,3.089514477,1.049113987,150
15000000.1,360,0.308,0.692,316.4855795,88.71347278,4.724206759,0.897406685,150
15000000.1,360,0.404,0.596,381.8156341,70.95236527,2.633019524,0.73010612,150
15000000.1,360,0.5,0.5,439.203496,55.7651593,2.955978845,1.00130812,150
15000000.1,360,0.596,0.404,488.4507649,42.60480383,2.915166531,0.392482236,150
15000000.1,360,0.692,0.308,533.1487398,30.77549208,3.340020085,0.166520014,150
15000000.1,360,0.788,0.212,571.8733397,20.41361387,3.678097123,0.212966955,150
15000000.1,360,0.884,0.116,607.1840371,10.79296147,2.870018461,0.160355448,150
15000000.1,360,0.98,0.02,638.6576627,1.825415297,2.303795216,0.039284586,150
15000000.1,380,0.02,0.98,22.19027635,150.2020306,0.198553951,0.78030869,150
15000000.1,380,0.116,0.884,118.1200681,126.1361274,1.538991964,0.626209298,150
15000000.1,380,0.212,0.788,201.3739755,104.8855762,1.488408643,0.724155005,150
15000000.1,380,0.308,0.692,273.0247419,86.57937362,4.148410241,0.450321632,150
15000000.1,380,0.404,0.596,335.7403141,70.50629704,2.682571867,0.908198901,150
15000000.1,380,0.5,0.5,392.1730907,55.3564872,2.374022892,0.452492721,150
15000000.1,380,0.596,0.404,441.2025012,42.508164,1.743832298,0.369183374,150
15000000.1,380,0.692,0.308,485.8680156,30.92408204,2.665405853,0.541883032,150
15000000.1,380,0.788,0.212,526.2302814,20.38788745,2.164089231,0.168002696,150
15000000.1,380,0.884,0.116,561.7946618,10.75785287,3.218973073,0.158003913,150
15000000.1,380,0.98,0.02,594.9160461,1.804131328,2.279174336,0.019554302,150
15000000.1,400,0.02,0.98,18.25318624,138.4022247,0.395398789,0.467918128,150
15000000.1,400,0.116,0.884,99.23594729,117.9546625,0.785703135,0.574249976,150
15000000.1,400,0.212,0.788,171.6118475,99.8379934,1.527238655,0.831307865,150
15000000.1,400,0.308,0.692,236.1729421,83.43561204,2.566661084,0.615128435,150
15000000.1,400,0.404,0.596,294.4717902,68.09974982,1.960809268,0.366301994,150
15000000.1,400,0.5,0.5,347.0043017,54.53121954,2.525248026,0.480591137,150
15000000.1,400,0.596,0.404,395.9756105,42.15336488,1.712612095,0.305320073,150
15000000.1,400,0.692,0.308,439.1007497,30.81776165,1.161008285,0.172619905,150
15000000.1,400,0.788,0.212,478.6373177,20.57450343,2.031151326,0.289051204,150
15000000.1,400,0.884,0.116,515.771897,10.79621043,2.597238021,0.135876099,150
15000000.1,400,0.98,0.02,549.6560584,1.802142172,2.498414839,0.034058807,150
16500000,200,0.02,0.98,199.2250336,230.6482064,9.232110947,1.929515162,165
16500000,200,0.116,0.884,451.7868178,149.3120822,15.67420103,7.675109135,165
16500000,200,0.212,0.788,578.8550825,108.680919,18.64899021,6.968597483,165
16500000,200,0.308,0.692,658.5195094,82.63070007,39.23724672,14.62955606,165
16500000,200,0.404,0.596,726.8032,61.49697858,28.75785569,8.286593014,165
16500000,200,0.5,0.5,756.3391954,51.37200884,40.79412646,9.559811045,165
16500000,200,0.596,0.404,778.2746065,45.4532089,30.24780082,10.08589286,165
16500000,200,0.692,0.308,796.1095338,39.86573603,8.591925892,3.072486363,165
16500000,200,0.788,0.212,823.6313394,29.25919163,7.599990307,2.072326827,165
16500000,200,0.884,0.116,858.4367616,18.8156254,7.272655229,2.871607926,165
16500000,200,0.98,0.02,900.6840116,4.672991552,6.320187654,1.023219477,165
16500000,220,0.02,0.98,153.1943582,235.7323565,7.250462426,3.367521859,165
16500000,220,0.116,0.884,416.74417,150.8541422,12.14562646,2.731638732,165
16500000,220,0.212,0.788,528.0348871,115.0141596,13.07473895,3.946851361,165
16500000,220,0.308,0.692,609.160129,90.28958052,27.51556725,8.407527037,165
16500000,220,0.404,0.596,664.3741352,71.17249853,19.75757965,7.156736091,165
16500000,220,0.5,0.5,701.8534145,60.08394848,14.44066289,3.448388598,165
16500000,220,0.596,0.404,733.2546631,48.96145016,15.94081902,3.725233169,165
16500000,220,0.692,0.308,765.4055956,39.14005878,14.61559868,2.293351325,165
16500000,220,0.788,0.212,808.6267525,27.17379364,8.547552676,3.259377765,165
16500000,220,0.884,0.116,834.8083108,17.71754499,10.07899093,1.91891875,165
16500000,220,0.98,0.02,872.8922471,4.290045871,6.670169941,0.354990484,165
16500000,240,0.02,0.98,119.3711172,233.4847429,3.518036417,1.176171237,165
16500000,240,0.116,0.884,383.5449532,151.7603686,5.377011685,2.890694452,165
16500000,240,0.212,0.788,501.1566548,113.3187024,11.74923449,3.763498066,165
16500000,240,0.308,0.692,573.9433581,90.31175961,14.26908803,4.30895167,165
16500000,240,0.404,0.596,622.8640212,75.18979796,14.22991435,4.625041542,165
16500000,240,0.5,0.5,669.3653289,61.51355488,8.062961479,2.053056234,165
16500000,240,0.596,0.404,706.9071651,48.94099501,14.55754777,3.707473443,165
16500000,240,0.692,0.308,737.103737,39.76538311,9.644389677,1.453357477,165
16500000,240,0.788,0.212,771.4156136,28.58619385,6.413525686,1.96090765,165
16500000,240,0.884,0.116,805.6705707,17.60051632,10.83042707,1.328771277,165
16500000,240,0.98,0.02,846.9977418,3.495444359,8.475394612,0.651014927,165
16500000,260,0.02,0.98,93.03998584,227.3176631,1.156087631,1.238787953,165
16500000,260,0.116,0.884,342.9001807,151.4840748,10.14475011,3.906058046,165
16500000,260,0.212,0.788,462.5238899,114.1659834,4.640710009,0.889009657,165
16500000,260,0.308,0.692,541.8883524,89.75247525,6.358570026,2.153514783,165
16500000,260,0.404,0.596,597.1395473,73.16195289,9.500383971,3.187939002,165
16500000,260,0.5,0.5,633.5572671,61.53294916,9.213993156,2.457006076,165
16500000,260,0.596,0.404,671.2683164,49.34018546,6.407975493,1.898952868,165
16500000,260,0.692,0.308,712.1485868,38.20379621,16.56056233,2.680915681,165
16500000,260,0.788,0.212,742.6065706,27.89691815,9.447520038,2.14894222,165
16500000,260,0.884,0.116,778.1896818,16.5852511,5.852325621,1.187971926,165
16500000,260,0.98,0.02,816.9079169,3.159376455,4.453835707,0.139028834,165
16500000,280,0.02,0.98,72.07666316,217.4425645,1.83215662,2.006810738,165
16500000,280,0.116,0.884,296.2300237,152.1650955,4.493570417,1.348257164,165
16500000,280,0.212,0.788,423.7485533,114.0365557,5.043450329,1.736176293,165
16500000,280,0.308,0.692,506.1743988,89.23250988,3.013200607,1.187035257,165
16500000,280,0.404,0.596,570.2180343,70.68847057,6.156868171,2.687189779,165
16500000,280,0.5,0.5,607.9119896,58.65099366,7.4616285,2.281869256,165
16500000,280,0.596,0.404,645.4559171,47.37334117,8.111731829,2.23188618,165
16500000,280,0.692,0.308,681.5598517,37.09666514,4.610190306,1.044193234,165
16500000,280,0.788,0.212,713.5926715,26.48670601,5.200587325,0.875901841,165
16500000,280,0.884,0.116,748.796349,15.31822504,4.760991487,0.61834377,165
16500000,280,0.98,0.02,786.9170194,2.882220721,5.737506395,0.268561073,165
16500000,300,0.02,0.98,56.02670163,205.686951,1.311517828,0.581711376,165
16500000,300,0.116,0.884,249.4684862,151.2141795,4.934061287,1.15311032,165
16500000,300,0.212,0.788,373.2136832,115.496331,8.288405673,2.64061204,165
16500000,300,0.308,0.692,463.4002335,89.71872591,6.08103846,2.044454432,165
16500000,300,0.404,0.596,526.4917842,71.80286206,3.28690253,1.053776741,165
16500000,300,0.5,0.5,577.8437141,56.48559845,5.073355235,1.464661889,165
16500000,300,0.596,0.404,617.9910312,44.60420397,4.815664517,1.240298449,165
16500000,300,0.692,0.308,651.9582988,34.56536468,3.333119188,0.886149245,165
16500000,300,0.788,0.212,683.9847537,24.71135114,6.776265349,0.479053466,165
16500000,300,0.884,0.116,718.2228895,14.11438784,3.94122707,0.25375945,165
16500000,300,0.98,0.02,754.8168236,2.595782259,2.815458731,0.133107849,165
16500000,320,0.02,0.98,43.79408084,192.7525636,1.07486567,1.367191549,165
16500000,320,0.116,0.884,207.3376214,148.8235455,1.569885147,0.987390429,165
16500000,320,0.212,0.788,326.3675847,115.8869349,4.387028194,1.61586142,165
16500000,320,0.308,0.692,411.685873,91.8304139,1.364707738,1.255700667,165
16500000,320,0.404,0.596,481.5075746,71.97253707,6.361389902,1.400996681,165
16500000,320,0.5,0.5,536.950714,56.41445297,5.004591671,0.996554621,165
16500000,320,0.596,0.404,580.6996047,43.68561173,4.06509945,1.079791598,165
16500000,320,0.692,0.308,619.1559734,32.53088909,4.855872945,1.412738681,165
16500000,320,0.788,0.212,653.9166601,22.55822239,3.364486475,0.49458192,165
16500000,320,0.884,0.116,688.1828011,12.69860606,6.26057297,0.4156061,165
16500000,320,0.98,0.02,722.2497234,2.286170129,3.848385943,0.077194004,165
16500000,340,0.02,0.98,34.49281913,179.8779504,0.439747582,0.796044846,165
16500000,340,0.116,0.884,172.0101937,143.6748473,1.616722448,1.185768747,165
16500000,340,0.212,0.788,279.7604393,114.9103588,2.359363498,1.305078077,165
16500000,340,0.308,0.692,365.5844573,91.98321424,3.011146814,0.534878624,165
16500000,340,0.404,0.596,431.1700137,73.12820354,3.681426927,0.888352734,165
16500000,340,0.5,0.5,488.7433643,57.54018265,3.650286637,0.959206443,165
16500000,340,0.596,0.404,538.6184763,43.64267912,3.036371705,0.616405517,165
16500000,340,0.692,0.308,578.9369158,32.16359144,3.690654787,0.687944888,165
16500000,340,0.788,0.212,617.7503504,21.459711,4.603678493,0.535974028,165
16500000,340,0.884,0.116,650.9041952,11.73578826,3.138276022,0.255469692,165
16500000,340,0.98,0.02,684.2937198,2.066733071,3.67637993,0.074614122,165
16500000,360,0.02,0.98,27.98689139,167.1086299,0.522711743,0.839415746,165
16500000,360,0.116,0.884,144.6656027,137.0045774,2.264139981,1.187659087,165
16500000,360,0.212,0.788,239.5008288,111.6819917,2.317192452,1.348248044,165
16500000,360,0.308,0.692,319.0896963,90.77420523,3.938455621,1.016156282,165
16500000,360,0.404,0.596,384.7780898,73.45399414,4.645268467,1.221765984,165
16500000,360,0.5,0.5,442.4751906,57.5727385,3.378561379,0.776592375,165
16500000,360,0.596,0.404,492.6525402,43.94088675,1.957636913,0.542413153,165
16500000,360,0.692,0.308,536.06155,31.92645089,3.62502248,0.787213938,165
16500000,360,0.788,0.212,574.9054447,21.24126852,3.298965067,0.434077288,165
16500000,360,0.884,0.116,610.8513501,11.35101919,3.052719764,0.269806734,165
16500000,360,0.98,0.02,644.1836824,1.953649553,3.753146208,0.096168235,165
16500000,380,0.02,0.98,22.73119434,154.5047408,0.373088506,0.797115705,165
16500000,380,0.116,0.884,120.0867947,129.6016018,1.946271339,0.412544824,165
16500000,380,0.212,0.788,204.3390681,107.915326,2.755721364,0.552795297,165
16500000,380,0.308,0.692,277.7525234,88.80414514,3.401451422,0.804456304,165
16500000,380,0.404,0.596,340.9080859,71.97913444,3.6025102,0.946210729,165
16500000,380,0.5,0.5,397.0440804,57.05237529,2.433446584,0.829689884,165
16500000,380,0.596,0.404,446.9152826,43.70825496,2.667736866,0.352323046,165
16500000,380,0.692,0.308,491.19809,31.92691503,1.27423041,0.372042451,165
16500000,380,0.788,0.212,531.5336236,21.20824853,3.134933037,0.442651417,165
16500000,380,0.884,0.116,567.5276288,11.12587988,2.013453168,0.112946465,165
16500000,380,0.98,0.02,603.2241246,1.885520961,2.322748136,0.053024845,165
16500000,400,0.02,0.98,18.71263466,143.0256862,0.199408867,0.951062646,165
16500000,400,0.116,0.884,101.5975649,122.0788791,1.073338896,0.793765119,165
16500000,400,0.212,0.788,175.80844,102.9374963,2.570792629,0.751578577,165
16500000,400,0.308,0.692,241.7963433,85.65686938,0.345067876,0.526308522,165
16500000,400,0.404,0.596,301.1995771,70.0881433,1.012599787,0.703911738,165
16500000,400,0.5,0.5,352.8993894,56.30485047,2.833801784,0.669376602,165
16500000,400,0.596,0.404,401.936074,43.62106362,1.926405791,0.399960164,165
16500000,400,0.692,0.308,446.1976047,31.93261728,1.769265689,0.200509423,165
16500000,400,0.788,0.212,486.3603791,21.11445983,1.06752679,0.208000965,165
16500000,400,0.884,0.116,523.6070701,11.20829724,3.07541252,0.264386577,165
16500000,400,0.98,0.02,558.8246593,1.860092917,3.249979413,0.056374863,165
18000000,200,0.02,0.98,196.0220789,232.6082876,18.00622317,6.420484852,180
18000000,200,0.116,0.884,451.2790878,150.3692855,21.94260611,7.638197238,180
18000000,200,0.212,0.788,576.1122128,108.7943672,27.44835519,9.102123813,180
18000000,200,0.308,0.692,663.7262884,80.59198095,19.60124182,7.206764775,180
18000000,200,0.404,0.596,703.7140305,67.75973675,27.70711505,7.391870703,180
18000000,200,0.5,0.5,745.7772465,55.99145895,22.88443169,4.206328462,180
18000000,200,0.596,0.404,783.6513259,44.56339312,7.394327889,1.785828875,180
18000000,200,0.692,0.308,803.8626007,36.43835396,43.11090623,8.072931441,180
18000000,200,0.788,0.212,832.2226519,28.99844643,15.30568408,3.438470415,180
18000000,200,0.884,0.116,858.2651845,20.03577369,19.23288101,1.56325833,180
18000000,200,0.98,0.02,900.8571344,4.284343624,8.052185685,0.977811332,180
18000000,220,0.02,0.98,149.9574882,236.855003,2.819163237,0.876577775,180
18000000,220,0.116,0.884,422.0608783,149.9433409,21.29511714,5.543401435,180
18000000,220,0.212,0.788,529.8190345,114.5390165,11.0836969,4.822522431,180
18000000,220,0.308,0.692,603.3546032,91.17402558,10.90721804,3.750885777,180
18000000,220,0.404,0.596,671.7965047,69.83329926,5.664904861,2.041961252,180
18000000,220,0.5,0.5,699.9459716,60.38573659,18.72146192,4.603916269,180
18000000,220,0.596,0.404,737.7985925,48.36785286,17.36644254,5.735563634,180
18000000,220,0.692,0.308,765.9731549,39.27482409,15.38230025,3.592822459,180
18000000,220,0.788,0.212,806.5877399,28.418508,12.84484892,1.972021738,180
18000000,220,0.884,0.116,828.2432813,18.96020389,7.452136341,2.602079039,180
18000000,220,0.98,0.02,877.4808211,3.97977069,14.26278676,0.617975644,180
18000000,240,0.02,0.98,115.0265882,236.8646504,4.465017899,1.313135945,180
18000000,240,0.116,0.884,376.1747751,153.6012661,10.66324764,3.880637656,180
18000000,240,0.212,0.788,490.3280203,116.9108529,11.46986699,3.374553659,180
18000000,240,0.308,0.692,567.8759658,92.717909,11.81351354,5.49148685,180
18000000,240,0.404,0.596,620.0700511,76.79783166,12.78923121,4.235266244,180
18000000,240,0.5,0.5,664.1542764,61.77628924,11.68271561,3.366639726,180
18000000,240,0.596,0.404,703.4364338,50.84647383,11.9473011,4.447750357,180
18000000,240,0.692,0.308,738.8192354,39.83142309,11.08700755,2.61996316,180
18000000,240,0.788,0.212,773.9862698,28.27558714,10.95291737,1.359344251,180
18000000,240,0.884,0.116,807.8152392,17.20590092,9.39530593,2.065857064,180
18000000,240,0.98,0.02,848.2217859,3.34038965,5.3156514,0.32608548,180
18000000,260,0.02,0.98,90.69937213,229.8884151,2.687959831,1.562997732,180
18000000,260,0.116,0.884,333.0070825,155.1325515,3.303338508,1.40834377,180
18000000,260,0.212,0.788,455.9383111,117.1475293,10.58729184,4.508919391,180
18000000,260,0.308,0.692,537.9469888,92.21916129,12.64789301,4.276274044,180
18000000,260,0.404,0.596,587.7550884,76.06008686,14.73535341,3.497661037,180
18000000,260,0.5,0.5,635.0381767,61.79538514,6.120995679,2.092425044,180
18000000,260,0.596,0.404,671.2855923,50.28951016,13.91321646,4.006493427,180
18000000,260,0.692,0.308,709.0298295,39.03566124,6.580461469,1.896685174,180
18000000,260,0.788,0.212,738.014996,28.68180595,6.306470274,1.855644211,180
18000000,260,0.884,0.116,778.3127045,16.71537505,6.417669305,1.5716103,180
18000000,260,0.98,0.02,816.8651818,3.239572594,6.603361184,0.085368196,180
18000000,280,0.02,0.98,71.59148272,219.5606841,1.263084016,1.594460553,180
18000000,280,0.116,0.884,289.9433183,155.4858588,2.719187959,0.997767486,180
18000000,280,0.212,0.788,415.3464575,117.810946,5.478319405,1.814640363,180
18000000,280,0.308,0.692,500.501443,91.98563438,6.137101693,1.999487044,180
18000000,280,0.404,0.596,561.7179204,73.80425136,4.737798369,1.942946827,180
18000000,280,0.5,0.5,605.4810865,60.59628875,9.861761674,1.820695535,180
18000000,280,0.596,0.404,642.6850422,48.55473407,7.876471216,2.210103007,180
18000000,280,0.692,0.308,679.2142371,38.09681277,5.200784803,1.912108686,180
18000000,280,0.788,0.212,710.5801156,27.4347046,3.008608326,0.896897953,180
18000000,280,0.884,0.116,749.006115,15.65870224,7.802808488,0.975643524,180
18000000,280,0.98,0.02,789.5314109,2.896211118,7.885504927,0.216234157,180
18000000,300,0.02,0.98,55.70009591,208.3509944,1.445655726,1.857024712,180
18000000,300,0.116,0.884,247.6374211,154.5021217,2.085015093,1.072217252,180
18000000,300,0.212,0.788,368.6382026,119.1656939,7.069501853,1.870336936,180
18000000,300,0.308,0.692,458.0433359,92.50308015,5.726653621,1.657812311,180
18000000,300,0.404,0.596,521.5019543,73.94687384,3.235798421,1.33732119,180
18000000,300,0.5,0.5,573.1857637,58.4047693,1.831958819,1.019069438,180
18000000,300,0.596,0.404,609.3235227,47.55213314,3.429047032,0.844033793,180
18000000,300,0.692,0.308,648.7501613,35.96142066,4.733548036,0.979881324,180
18000000,300,0.788,0.212,683.5461273,25.46563909,4.332155384,1.066384515,180
18000000,300,0.884,0.116,719.1370582,14.56718604,4.843482518,0.62736961,180
18000000,300,0.98,0.02,757.1047003,2.617596669,4.130835957,0.171392259,180
18000000,320,0.02,0.98,43.55521859,196.3061576,0.806976052,0.748928339,180
18000000,320,0.116,0.884,205.9467284,151.5576073,2.036854115,1.145789361,180
18000000,320,0.212,0.788,325.2467415,118.302367,3.224366343,0.792363487,180
18000000,320,0.308,0.692,412.1640521,93.35838408,8.099147073,1.775721988,180
18000000,320,0.404,0.596,476.7522426,74.98905897,2.07264424,1.134422777,180
18000000,320,0.5,0.5,531.6053641,58.8970854,4.826617286,0.89300792,180
18000000,320,0.596,0.404,580.1325001,45.36727736,6.318998851,1.294801456,180
18000000,320,0.692,0.308,616.1132301,34.32308548,4.484574853,0.626734564,180
18000000,320,0.788,0.212,655.0411403,23.46385196,4.25284549,0.599499209,180
18000000,320,0.884,0.116,688.4042965,13.26110622,2.975842127,0.620885819,180
18000000,320,0.98,0.02,724.0255966,2.430549701,2.460879468,0.085860088,180
18000000,340,0.02,0.98,34.74741156,182.9030257,0.393129809,0.75951509,180
18000000,340,0.116,0.884,172.4690966,146.9305652,1.720066262,1.057021192,180
18000000,340,0.212,0.788,279.4796602,117.7338331,5.258714292,1.362429829,180
18000000,340,0.308,0.692,363.6250049,94.09281362,3.641867992,1.615571404,180
18000000,340,0.404,0.596,433.932978,74.9173499,5.373213698,1.023142827,180
18000000,340,0.5,0.5,491.2911071,58.69475509,2.079365713,0.937665984,180
18000000,340,0.596,0.404,538.236224,45.10278592,2.168109394,0.553778193,180
18000000,340,0.692,0.308,580.940922,33.34491803,1.90109013,0.527931909,180
18000000,340,0.788,0.212,618.5396778,22.39020502,3.372685401,0.328641011,180
18000000,340,0.884,0.116,654.1016033,12.23340878,1.610272538,0.22578119,180
18000000,340,0.98,0.02,687.8904744,2.176037193,3.51373272,0.085076987,180
18000000,360,0.02,0.98,28.19665737,170.579475,0.330195085,1.378073678,180
18000000,360,0.116,0.884,145.591228,140.052329,1.87349751,0.868252803,180
18000000,360,0.212,0.788,241.0318386,114.3305861,1.998916939,1.222670998,180
18000000,360,0.308,0.692,321.7546426,92.94221949,1.695204842,0.968709222,180
18000000,360,0.404,0.596,387.2923719,74.90173502,3.826709561,0.787304506,180
18000000,360,0.5,0.5,445.0799439,59.1176828,4.489215065,0.618850316,180
18000000,360,0.596,0.404,494.3504898,45.47545429,1.456930769,0.290734835,180
18000000,360,0.692,0.308,538.0504624,32.91390108,4.998430068,0.653622082,180
18000000,360,0.788,0.212,580.3026224,21.78202058,4.318345303,0.317978446,180
18000000,360,0.884,0.116,614.733521,11.84714784,3.798841409,0.117570655,180
18000000,360,0.98,0.02,649.037578,2.007157849,1.849062649,0.052349036,180
18000000,380,0.02,0.98,23.13226835,158.5180619,0.240738733,0.750029272,180
18000000,380,0.116,0.884,121.9074033,132.9153699,1.040071499,0.779136412,180
18000000,380,0.212,0.788,206.8478947,110.8585806,3.569706176,1.051955356,180
18000000,380,0.308,0.692,280.3440925,91.42635002,2.697016215,1.356806292,180
18000000,380,0.404,0.596,344.8658161,73.71381107,3.177320157,0.849653802,180
18000000,380,0.5,0.5,401.0245421,58.55611091,1.074018175,0.546454655,180
18000000,380,0.596,0.404,449.5650442,45.42933903,2.961526003,0.676444691,180
18000000,380,0.692,0.308,495.9286901,32.91396738,2.515059514,0.361798172,180
18000000,380,0.788,0.212,534.9329781,21.91933864,2.72840274,0.308933778,180
18000000,380,0.884,0.116,574.4983696,11.59876856,3.226377335,0.266261819,180
18000000,380,0.98,0.02,609.0430164,1.965219811,1.551324995,0.023683675,180
18000000,400,0.02,0.98,19.08943146,147.0741491,0.233810704,0.513300948,180
18000000,400,0.116,0.884,103.2245014,125.3425205,1.448896796,0.269856623,180
18000000,400,0.212,0.788,178.1637837,106.0752904,1.465106551,0.561915446,180
18000000,400,0.308,0.692,245.9705681,88.28779339,2.193577077,0.292840996,180
18000000,400,0.404,0.596,305.6039352,72.34702884,2.529433238,0.960499799,180
18000000,400,0.5,0.5,358.8286653,57.9310518,2.410961675,0.350010786,180
18000000,400,0.596,0.404,408.9086333,44.66245309,4.24778916,0.5384256,180
18000000,400,0.692,0.308,452.0966932,32.91728264,1.125316475,0.24726138,180
18000000,400,0.788,0.212,493.028064,21.70712885,2.392724109,0.238510725,180
18000000,400,0.884,0.116,529.8591328,11.59919955,2.208090338,0.282727781,180
18000000,400,0.98,0.02,566.7020219,1.938797189,0.77331574,0.033673904,180
19500000,200,0.02,0.98,193.0796269,233.0367518,7.020600936,2.017664108,195
19500000,200,0.116,0.884,443.1490422,153.1306318,19.88624024,7.320780636,195
19500000,200,0.212,0.788,579.4340985,107.7836107,16.30140038,4.429220522,195
19500000,200,0.308,0.692,663.0213401,81.00489658,47.15343932,12.23570545,195
19500000,200,0.404,0.596,702.2175726,68.75332017,28.16252454,7.740498644,195
19500000,200,0.5,0.5,752.8239104,54.49342557,24.51314564,7.146639231,195
19500000,200,0.596,0.404,770.2245757,48.45232569,11.11460584,4.494485419,195
19500000,200,0.692,0.308,810.9594557,34.80290306,26.93928448,4.673605399,195
19500000,200,0.788,0.212,827.1474427,30.36493029,13.50239465,2.43075798,195
19500000,200,0.884,0.116,851.4867519,20.25109982,14.92942586,3.096973088,195
19500000,200,0.98,0.02,900.7990328,4.546017094,6.726454146,1.371906998,195
19500000,220,0.02,0.98,144.6512364,239.0699613,10.8783407,3.956638152,195
19500000,220,0.116,0.884,408.5881196,153.6320649,17.60122093,5.486824262,195
19500000,220,0.212,0.788,516.3618241,119.200272,9.178628456,3.945080598,195
19500000,220,0.308,0.692,597.0802636,93.7126196,12.38862926,4.60913017,195
19500000,220,0.404,0.596,660.1911815,74.38481969,19.56242781,6.085692583,195
19500000,220,0.5,0.5,696.0747118,62.50942583,19.8580655,5.149234216,195
19500000,220,0.596,0.404,735.8746011,49.83386082,7.669965467,3.240225003,195
19500000,220,0.692,0.308,761.5397914,42.19265071,7.066393418,2.184721644,195
19500000,220,0.788,0.212,795.473962,30.99685199,14.44209566,2.431514388,195
19500000,220,0.884,0.116,835.351411,18.21281168,7.147333139,2.368424278,195
19500000,220,0.98,0.02,872.5991021,4.190952751,14.85924757,0.441347023,195
19500000,240,0.02,0.98,110.5093911,238.2140275,4.084007239,2.53839237,195
19500000,240,0.116,0.884,367.0809153,157.4518411,8.835062131,3.415063909,195
19500000,240,0.212,0.788,483.5757744,120.0144004,17.44430319,4.902140376,195
19500000,240,0.308,0.692,559.4808713,95.32204571,13.47705943,5.644205692,195
19500000,240,0.404,0.596,619.0672297,76.97330837,5.853619897,2.05752988,195
19500000,240,0.5,0.5,659.9603207,63.66585482,4.838222088,1.479468687,195
19500000,240,0.596,0.404,698.9373309,52.02269492,11.66418056,2.389642782,195
19500000,240,0.692,0.308,734.3581395,41.17599308,9.839590342,3.088145914,195
19500000,240,0.788,0.212,768.776854,29.11457999,13.20614882,2.899532954,195
19500000,240,0.884,0.116,806.0642797,18.14554506,11.3575098,1.330507987,195
19500000,240,0.98,0.02,851.5427623,3.568214316,6.603093828,0.482730997,195
19500000,260,0.02,0.98,88.01587697,231.7123386,2.005475631,0.959475975,195
19500000,260,0.116,0.884,326.3724038,158.092714,9.417088847,2.557914395,195
19500000,260,0.212,0.788,449.91129,119.9835022,6.842500568,1.619397459,195
19500000,260,0.308,0.692,527.8525807,95.89183945,10.60339976,2.542348056,195
19500000,260,0.404,0.596,585.7965452,77.57884061,16.11759133,4.758883129,195
19500000,260,0.5,0.5,634.2713988,62.71477303,7.734216256,2.167181234,195
19500000,260,0.596,0.404,673.7042204,50.4455926,7.035913557,1.750595884,195
19500000,260,0.692,0.308,704.0904636,40.40012279,15.02221364,2.98667948,195
19500000,260,0.788,0.212,742.014825,28.2049058,4.058421421,0.867616065,195
19500000,260,0.884,0.116,779.5363848,16.67138155,5.905349622,0.523773877,195
19500000,260,0.98,0.02,816.0985858,3.226477317,8.926693722,0.428255147,195
19500000,280,0.02,0.98,68.95772402,222.9093287,0.688003068,0.754459866,195
19500000,280,0.116,0.884,284.9476692,157.9698836,5.602267663,2.080744951,195
19500000,280,0.212,0.788,410.697236,120.4041755,3.61221995,1.567878687,195
19500000,280,0.308,0.692,492.3784896,95.12700897,8.916095571,2.693973508,195
19500000,280,0.404,0.596,554.0232279,76.75151748,9.391222807,2.732760855,195
19500000,280,0.5,0.5,598.7711211,62.63056543,5.146910539,0.963853032,195
19500000,280,0.596,0.404,643.5864813,49.40751839,7.535637633,2.080093729,195
19500000,280,0.692,0.308,675.534649,39.35995997,6.699300135,1.158048611,195
19500000,280,0.788,0.212,711.6746812,28.00015535,3.87220724,0.933891952,195
19500000,280,0.884,0.116,750.858184,15.65876855,7.134373413,1.138838474,195
19500000,280,0.98,0.02,792.051876,2.92823653,4.335052201,0.078442274,195
19500000,300,0.02,0.98,54.89158309,211.0970574,0.996978062,1.683208214,195
19500000,300,0.116,0.884,244.0117521,157.0308363,3.932222726,1.503284722,195
19500000,300,0.212,0.788,366.9562559,120.7890441,4.109932713,0.962116581,195
19500000,300,0.308,0.692,452.1640693,96.14283778,4.675100272,1.238474698,195
19500000,300,0.404,0.596,515.4412906,76.64068834,7.719565335,1.923833089,195
19500000,300,0.5,0.5,567.580093,61.25340643,5.817907376,1.241305643,195
19500000,300,0.596,0.404,609.7998834,48.21697538,1.292656128,1.00873598,195
19500000,300,0.692,0.308,647.2560675,37.05628527,7.174089826,0.88306512,195
19500000,300,0.788,0.212,684.4653878,25.8738139,5.307639109,1.122560568,195
19500000,300,0.884,0.116,719.3965606,14.88326293,3.076243865,0.677326927,195
19500000,300,0.98,0.02,757.9339442,2.657744468,4.304672768,0.152426785,195
19500000,320,0.02,0.98,43.79035288,198.3061877,0.517991832,0.420546163,195
19500000,320,0.116,0.884,206.7961578,153.2959638,4.954880195,0.911769958,195
19500000,320,0.212,0.788,322.7480986,120.717766,5.142680515,1.141239972,195
19500000,320,0.308,0.692,409.8482612,95.97123992,3.227518255,1.388221287,195
19500000,320,0.404,0.596,475.178134,77.16821251,3.787104883,0.723253567,195
